mi,Erm/Sci,Scm/Po,Distance,X*,R*,u0*,u*,Ur,strain
10,39.76,0.3,54,10.8,2.772,0.219937,0.99774,0.249435,4.988702
10,39.76,0.3,55,11,2.772,0.219937,0.997972,0.249493,4.989861
10,39.76,0.3,56,11.2,2.772,0.219937,0.99818,0.249545,4.990901
10,39.76,0.3,57,11.4,2.772,0.219937,0.998367,0.249592,4.991834
10,39.76,0.3,58,11.6,2.772,0.219937,0.998534,0.249634,4.992672
10,39.76,0.3,59,11.8,2.772,0.219937,0.998685,0.249671,4.993423
10,39.76,0.3,60,12,2.772,0.219937,0.99882,0.249705,4.994098
10,39.76,0.3,61,12.2,2.772,0.219937,0.998941,0.249735,4.994703
10,39.76,0.3,62,12.4,2.772,0.219937,0.999049,0.249762,4.995247
10,39.76,0.3,63,12.6,2.772,0.219937,0.999147,0.249787,4.995734
10,39.76,0.3,64,12.8,2.772,0.219937,0.999234,0.249809,4.996172
10,39.76,0.3,65,13,2.772,0.219937,0.999313,0.249828,4.996564
10,39.76,0.3,66,13.2,2.772,0.219937,0.999383,0.249846,4.996917
10,39.76,0.3,67,13.4,2.772,0.219937,0.999447,0.249862,4.997233
10,39.76,0.3,68,13.6,2.772,0.219937,0.999503,0.249876,4.997517
10,39.76,0.3,69,13.8,2.772,0.219937,0.999554,0.249889,4.997772
10,39.76,0.3,70,14,2.772,0.219937,0.9996,0.2499,4.998
10,39.76,0.3,71,14.2,2.772,0.219937,0.999641,0.24991,4.998205
10,39.76,0.3,72,14.4,2.772,0.219937,0.999678,0.249919,4.998389
10,39.76,0.3,73,14.6,2.772,0.219937,0.999711,0.249928,4.998555
10,39.76,0.3,74,14.8,2.772,0.219937,0.999741,0.249935,4.998703
10,39.76,0.3,75,15,2.772,0.219937,0.999767,0.249942,4.998836
10,39.76,0.4,-12,-2.4,2.152,0.241373,0.021897,0.003153,0.063063
10,39.76,0.4,-11,-2.2,2.152,0.241373,0.026745,0.003851,0.077025
10,39.76,0.4,-10,-2,2.152,0.241373,0.032666,0.004704,0.094079
10,39.76,0.4,-9,-1.8,2.152,0.241373,0.039899,0.005745,0.114908
10,39.76,0.4,-8,-1.6,2.152,0.241373,0.048732,0.007017,0.140349
10,39.76,0.4,-7,-1.4,2.152,0.241373,0.059522,0.008571,0.171423
10,39.76,0.4,-6,-1.2,2.152,0.241373,0.0727,0.010469,0.209376
10,39.76,0.4,-5,-1,2.152,0.241373,0.088796,0.012787,0.255733
10,39.76,0.4,-4,-0.8,2.152,0.241373,0.108456,0.015618,0.312353
10,39.76,0.4,-3,-0.6,2.152,0.241373,0.132468,0.019075,0.381509
10,39.76,0.4,-2,-0.4,2.152,0.241373,0.161797,0.023299,0.465976
10,39.76,0.4,-1,-0.2,2.152,0.241373,0.197619,0.028457,0.569144
10,39.76,0.4,0,0,2.152,0.241373,0.241373,0.034758,0.695154
10,39.76,0.4,1,0.2,2.152,0.241373,0.340089,0.048973,0.979456
10,39.76,0.4,2,0.4,2.152,0.241373,0.425959,0.061338,1.226763
10,39.76,0.4,3,0.6,2.152,0.241373,0.500656,0.072094,1.44189
10,39.76,0.4,4,0.8,2.152,0.241373,0.565633,0.081451,1.629023
10,39.76,0.4,5,1,2.152,0.241373,0.622155,0.08959,1.791806
10,39.76,0.4,6,1.2,2.152,0.241373,0.671322,0.09667,1.933407
10,39.76,0.4,7,1.4,2.152,0.241373,0.714091,0.102829,2.056582
10,39.76,0.4,8,1.6,2.152,0.241373,0.751295,0.108186,2.163729
10,39.76,0.4,9,1.8,2.152,0.241373,0.783657,0.112847,2.256933
10,39.76,0.4,10,2,2.152,0.241373,0.811809,0.1169,2.338009
10,39.76,0.4,11,2.2,2.152,0.241373,0.836297,0.120427,2.408536
10,39.76,0.4,12,2.4,2.152,0.241373,0.857599,0.123494,2.469885
10,39.76,0.4,13,2.6,2.152,0.241373,0.876129,0.126163,2.523251
10,39.76,0.4,14,2.8,2.152,0.241373,0.892247,0.128484,2.569673
10,39.76,0.4,15,3,2.152,0.241373,0.906269,0.130503,2.610054
10,39.76,0.4,16,3.2,2.152,0.241373,0.918465,0.132259,2.64518
10,39.76,0.4,17,3.4,2.152,0.241373,0.929075,0.133787,2.675736
10,39.76,0.4,18,3.6,2.152,0.241373,0.938304,0.135116,2.702316
10,39.76,0.4,19,3.8,2.152,0.241373,0.946332,0.136272,2.725437
10,39.76,0.4,20,4,2.152,0.241373,0.953316,0.137277,2.745549
10,39.76,0.4,21,4.2,2.152,0.241373,0.959391,0.138152,2.763045
10,39.76,0.4,22,4.4,2.152,0.241373,0.964675,0.138913,2.778263
10,39.76,0.4,23,4.6,2.152,0.241373,0.969271,0.139575,2.791502
10,39.76,0.4,24,4.8,2.152,0.241373,0.97327,0.140151,2.803018
10,39.76,0.4,25,5,2.152,0.241373,0.976748,0.140652,2.813035
10,39.76,0.4,26,5.2,2.152,0.241373,0.979774,0.141087,2.821749
10,39.76,0.4,27,5.4,2.152,0.241373,0.982406,0.141466,2.829329
10,39.76,0.4,28,5.6,2.152,0.241373,0.984695,0.141796,2.835922
10,39.76,0.4,29,5.8,2.152,0.241373,0.986687,0.142083,2.841658
10,39.76,0.4,30,6,2.152,0.241373,0.988419,0.142332,2.846647
10,39.76,0.4,31,6.2,2.152,0.241373,0.989926,0.142549,2.850987
10,39.76,0.4,32,6.4,2.152,0.241373,0.991237,0.142738,2.854762
10,39.76,0.4,33,6.6,2.152,0.241373,0.992377,0.142902,2.858046
10,39.76,0.4,34,6.8,2.152,0.241373,0.993369,0.143045,2.860903
10,39.76,0.4,35,7,2.152,0.241373,0.994232,0.143169,2.863388
10,39.76,0.4,36,7.2,2.152,0.241373,0.994983,0.143277,2.86555
10,39.76,0.4,37,7.4,2.152,0.241373,0.995635,0.143372,2.86743
10,39.76,0.4,38,7.6,2.152,0.241373,0.996203,0.143453,2.869066
10,39.76,0.4,39,7.8,2.152,0.241373,0.996697,0.143524,2.870489
10,39.76,0.4,40,8,2.152,0.241373,0.997127,0.143586,2.871726
10,39.76,0.4,41,8.2,2.152,0.241373,0.997501,0.14364,2.872803
10,39.76,0.4,42,8.4,2.152,0.241373,0.997826,0.143687,2.873739
10,39.76,0.4,43,8.6,2.152,0.241373,0.998109,0.143728,2.874554
10,39.76,0.4,44,8.8,2.152,0.241373,0.998355,0.143763,2.875263
10,39.76,0.4,45,9,2.152,0.241373,0.998569,0.143794,2.875879
10,39.76,0.4,46,9.2,2.152,0.241373,0.998755,0.143821,2.876415
10,39.76,0.4,47,9.4,2.152,0.241373,0.998917,0.143844,2.876882
10,39.76,0.4,48,9.6,2.152,0.241373,0.999058,0.143864,2.877288
10,39.76,0.4,49,9.8,2.152,0.241373,0.999181,0.143882,2.877641
10,39.76,0.4,50,10,2.152,0.241373,0.999287,0.143897,2.877948
10,39.76,0.4,51,10.2,2.152,0.241373,0.99938,0.143911,2.878215
10,39.76,0.4,52,10.4,2.152,0.241373,0.999461,0.143922,2.878447
10,39.76,0.4,53,10.6,2.152,0.241373,0.999531,0.143932,2.878649
10,39.76,0.4,54,10.8,2.152,0.241373,0.999592,0.143941,2.878825
10,39.76,0.4,55,11,2.152,0.241373,0.999645,0.143949,2.878978
10,39.76,0.4,56,11.2,2.152,0.241373,0.999691,0.143956,2.879111
10,39.76,0.4,57,11.4,2.152,0.241373,0.999731,0.143961,2.879226
10,39.76,0.4,58,11.6,2.152,0.241373,0.999766,0.143966,2.879327
10,39.76,0.4,59,11.8,2.152,0.241373,0.999797,0.143971,2.879415
10,39.76,0.4,60,12,2.152,0.241373,0.999823,0.143975,2.879491
10,39.76,0.4,61,12.2,2.152,0.241373,0.999846,0.143978,2.879557
10,39.76,0.4,62,12.4,2.152,0.241373,0.999866,0.143981,2.879615
10,39.76,0.4,63,12.6,2.152,0.241373,0.999884,0.143983,2.879665
10,39.76,0.4,64,12.8,2.152,0.241373,0.999899,0.143985,2.879708
10,39.76,0.4,65,13,2.152,0.241373,0.999912,0.143987,2.879746
10,39.76,0.4,66,13.2,2.152,0.241373,0.999923,0.143989,2.879779
10,39.76,0.4,67,13.4,2.152,0.241373,0.999933,0.14399,2.879808
10,39.76,0.4,68,13.6,2.152,0.241373,0.999942,0.143992,2.879833
10,39.76,0.4,69,13.8,2.152,0.241373,0.99995,0.143993,2.879855
10,39.76,0.4,70,14,2.152,0.241373,0.999956,0.143994,2.879874
10,39.76,0.4,71,14.2,2.152,0.241373,0.999962,0.143995,2.87989
10,39.76,0.4,72,14.4,2.152,0.241373,0.999967,0.143995,2.879904
10,39.76,0.4,73,14.6,2.152,0.241373,0.999971,0.143996,2.879917
10,39.76,0.4,74,14.8,2.152,0.241373,0.999975,0.143996,2.879928
10,39.76,0.4,75,15,2.152,0.241373,0.999978,0.143997,2.879937
10,39.76,0.5,-12,-2.4,2.098,0.243335948,0.022074939,0.002141269,0.042825382
10,39.76,0.5,-11,-2.2,2.098,0.243335948,0.026962392,0.002615352,0.05230704
10,39.76,0.5,-10,-2,2.098,0.243335948,0.032931939,0.003194398,0.063887963
10,39.76,0.5,-9,-1.8,2.098,0.243335948,0.040223162,0.003901647,0.078032934
10,39.76,0.5,-8,-1.6,2.098,0.243335948,0.049128681,0.004765482,0.09530964
10,39.76,0.5,-7,-1.4,2.098,0.243335948,0.060005906,0.005820573,0.116411458
10,39.76,0.5,-6,-1.2,2.098,0.243335948,0.073291379,0.007109264,0.142185275
10,39.76,0.5,-5,-1,2.098,0.243335948,0.089518293,0.008683274,0.173665488
10,39.76,0.5,-4,-0.8,2.098,0.243335948,0.109337889,0.010605775,0.212115505
10,39.76,0.5,-3,-0.6,2.098,0.243335948,0.1335456,0.012953923,0.259078463
10,39.76,0.5,-2,-0.4,2.098,0.243335948,0.163112964,0.015821957,0.31643915
10,39.76,0.5,-1,-0.2,2.098,0.243335948,0.199226624,0.019324983,0.38649965
10,39.76,0.5,0,0,2.098,0.243335948,0.243335948,0.023603587,0.472071739
10,39.76,0.5,1,0.2,2.098,0.243335948,0.344153978,0.033382936,0.667658717
10,39.76,0.5,2,0.4,2.098,0.243335948,0.431538998,0.041859283,0.837185656
10,39.76,0.5,3,0.6,2.098,0.243335948,0.507280826,0.04920624,0.984124802
10,39.76,0.5,4,0.8,2.098,0.243335948,0.572930801,0.055574288,1.111485754
10,39.76,0.5,5,1,2.098,0.243335948,0.629833564,0.061093856,1.221877114
10,39.76,0.5,6,1.2,2.098,0.243335948,0.679154594,0.065877996,1.317559913
10,39.76,0.5,7,1.4,2.098,0.243335948,0.721904084,0.070024696,1.400493922
10,39.76,0.5,8,1.6,2.098,0.243335948,0.758957624,0.07361889,1.472377791
10,39.76,0.5,9,1.8,2.098,0.243335948,0.791074146,0.076734192,1.534683843
10,39.76,0.5,10,2,2.098,0.243335948,0.818911458,0.079434411,1.588688228
10,39.76,0.5,11,2.2,2.098,0.243335948,0.843039722,0.081774853,1.63549706
10,39.76,0.5,12,2.4,2.098,0.243335948,0.863953132,0.083803454,1.676069076
10,39.76,0.5,13,2.6,2.098,0.243335948,0.882080037,0.085561764,1.711235272
10,39.76,0.5,14,2.8,2.098,0.243335948,0.89779171,0.087085796,1.741715918
10,39.76,0.5,15,3,2.098,0.243335948,0.911409958,0.088406766,1.768135318
10,39.76,0.5,16,3.2,2.098,0.243335948,0.923213708,0.08955173,1.791034594
10,39.76,0.5,17,3.4,2.098,0.243335948,0.933444725,0.090544138,1.810882766
10,39.76,0.5,18,3.6,2.098,0.243335948,0.94231256,0.091404318,1.828086365
10,39.76,0.5,19,3.8,2.098,0.243335948,0.949998843,0.092149888,1.842997755
10,39.76,0.5,20,4,2.098,0.243335948,0.956661004,0.092796117,1.855922348
10,39.76,0.5,21,4.2,2.098,0.243335948,0.962435498,0.093356243,1.867124867
10,39.76,0.5,22,4.4,2.098,0.243335948,0.967440598,0.093841738,1.87683476
10,39.76,0.5,23,4.6,2.098,0.243335948,0.971778818,0.094262545,1.885250906
10,39.76,0.5,24,4.8,2.098,0.243335948,0.975539012,0.094627284,1.892545683
10,39.76,0.5,25,5,2.098,0.243335948,0.978798198,0.094943425,1.898868504
10,39.76,0.5,26,5.2,2.098,0.243335948,0.981623129,0.095217444,1.90434887
10,39.76,0.5,27,5.4,2.098,0.243335948,0.984071666,0.095454952,1.909099032
10,39.76,0.5,28,5.6,2.098,0.243335948,0.98619396,0.095660814,1.913216282
10,39.76,0.5,29,5.8,2.098,0.243335948,0.988033478,0.095839247,1.916784948
10,39.76,0.5,30,6,2.098,0.243335948,0.9896279,0.095993906,1.919878125
10,39.76,0.5,31,6.2,2.098,0.243335948,0.99100988,0.096127958,1.922559167
10,39.76,0.5,32,6.4,2.098,0.243335948,0.992207725,0.096244149,1.924882986
10,39.76,0.5,33,6.6,2.098,0.243335948,0.993245969,0.096344859,1.926897179
10,39.76,0.5,34,6.8,2.098,0.243335948,0.994145877,0.09643215,1.928643001
10,39.76,0.5,35,7,2.098,0.243335948,0.994925881,0.09650781,1.930156209
10,39.76,0.5,36,7.2,2.098,0.243335948,0.995601957,0.09657339,1.931467797
10,39.76,0.5,37,7.4,2.098,0.243335948,0.996187953,0.096630231,1.932604629
10,39.76,0.5,38,7.6,2.098,0.243335948,0.996695871,0.096679499,1.933589989
10,39.76,0.5,39,7.8,2.098,0.243335948,0.997136114,0.096722203,1.93444406
10,39.76,0.5,40,8,2.098,0.243335948,0.997517698,0.096759217,1.935184334
10,39.76,0.5,41,8.2,2.098,0.243335948,0.99784844,0.096791299,1.935825974
10,39.76,0.5,42,8.4,2.098,0.243335948,0.998135115,0.096819106,1.936382122
10,39.76,0.5,43,8.6,2.098,0.243335948,0.998383592,0.096843208,1.936864169
10,39.76,0.5,44,8.8,2.098,0.243335948,0.998598963,0.096864099,1.937281987
10,39.76,0.5,45,9,2.098,0.243335948,0.998785637,0.096882207,1.937644136
10,39.76,0.5,46,9.2,2.098,0.243335948,0.998947439,0.096897902,1.937958031
10,39.76,0.5,47,9.4,2.098,0.243335948,0.999087682,0.096911505,1.938230104
10,39.76,0.5,48,9.6,2.098,0.243335948,0.99920924,0.096923296,1.938465925
10,39.76,0.5,49,9.8,2.098,0.243335948,0.999314601,0.096933516,1.938670325
10,39.76,0.5,50,10,2.098,0.243335948,0.999405923,0.096942375,1.938847491
10,39.76,0.5,51,10.2,2.098,0.243335948,0.999485078,0.096950053,1.939001052
10,39.76,0.5,52,10.4,2.098,0.243335948,0.999553686,0.096956708,1.939134152
10,39.76,0.5,53,10.6,2.098,0.243335948,0.999613153,0.096962476,1.939249518
10,39.76,0.5,54,10.8,2.098,0.243335948,0.999664697,0.096967476,1.939349512
10,39.76,0.5,55,11,2.098,0.243335948,0.999709373,0.096971809,1.939436183
10,39.76,0.5,56,11.2,2.098,0.243335948,0.999748096,0.096975565,1.939511306
10,39.76,0.5,57,11.4,2.098,0.243335948,0.99978166,0.096978821,1.93957642
10,39.76,0.5,58,11.6,2.098,0.243335948,0.999810751,0.096981643,1.939632858
10,39.76,0.5,59,11.8,2.098,0.243335948,0.999835967,0.096984089,1.939681776
10,39.76,0.5,60,12,2.098,0.243335948,0.999857823,0.096986209,1.939724176
10,39.76,0.5,61,12.2,2.098,0.243335948,0.999876766,0.096988046,1.939760927
10,39.76,0.5,62,12.4,2.098,0.243335948,0.999893186,0.096989639,1.939792781
10,39.76,0.5,63,12.6,2.098,0.243335948,0.999907418,0.09699102,1.939820391
10,39.76,0.5,64,12.8,2.098,0.243335948,0.999919754,0.096992216,1.939844322
10,39.76,0.5,65,13,2.098,0.243335948,0.999930446,0.096993253,1.939865065
10,39.76,0.5,66,13.2,2.098,0.243335948,0.999939713,0.096994152,1.939883043
10,39.76,0.5,67,13.4,2.098,0.243335948,0.999947746,0.096994931,1.939898627
10,39.76,0.5,68,13.6,2.098,0.243335948,0.999954708,0.096995607,1.939912134
10,39.76,0.5,69,13.8,2.098,0.243335948,0.999960743,0.096996192,1.939923841
10,39.76,0.5,70,14,2.098,0.243335948,0.999965973,0.096996699,1.939933988
10,39.76,0.5,71,14.2,2.098,0.243335948,0.999970507,0.096997139,1.939942784
10,39.76,0.5,72,14.4,2.098,0.243335948,0.999974437,0.09699752,1.939950407
10,39.76,0.5,73,14.6,2.098,0.243335948,0.999977843,0.096997851,1.939957015
10,39.76,0.5,74,14.8,2.098,0.243335948,0.999980795,0.096998137,1.939962742
10,39.76,0.5,75,15,2.098,0.243335948,0.999983354,0.096998385,1.939967707
10,125.74,0.1,-12,-2.4,4.97,0.158165664,0.014348465,0.011909226,0.238184524
10,125.74,0.1,-11,-2.2,4.97,0.158165664,0.017525255,0.014545962,0.290919235
10,125.74,0.1,-10,-2,4.97,0.158165664,0.021405395,0.017766478,0.355329556
10,125.74,0.1,-9,-1.8,4.97,0.158165664,0.026144608,0.021700025,0.4340005
10,125.74,0.1,-8,-1.6,4.97,0.158165664,0.031933097,0.02650447,0.530089407
10,125.74,0.1,-7,-1.4,4.97,0.158165664,0.039003173,0.032372633,0.647452664
10,125.74,0.1,-6,-1.2,4.97,0.158165664,0.047638583,0.039540024,0.79080047
10,125.74,0.1,-5,-1,4.97,0.158165664,0.058185896,0.048294294,0.965885875
10,125.74,0.1,-4,-0.8,4.97,0.158165664,0.071068414,0.058986784,1.179735672
10,125.74,0.1,-3,-0.6,4.97,0.158165664,0.086803157,0.07204662,1.440932404
10,125.74,0.1,-2,-0.4,4.97,0.158165664,0.106021615,0.087997941,1.759958812
10,125.74,0.1,-1,-0.2,4.97,0.158165664,0.129495093,0.107480927,2.149618548
10,125.74,0.1,0,0,4.97,0.158165664,0.158165664,0.131277501,2.625550023
10,125.74,0.1,1,0.2,4.97,0.158165664,0.207477362,0.17220621,3.444124202
10,125.74,0.1,2,0.4,4.97,0.158165664,0.253900553,0.210737459,4.214749181
10,125.74,0.1,3,0.6,4.97,0.158165664,0.297604437,0.247011683,4.940233657
10,125.74,0.1,4,0.8,4.97,0.158165664,0.338748301,0.28116109,5.623221802
10,125.74,0.1,5,1,4.97,0.158165664,0.377482102,0.313310145,6.2662029
10,125.74,0.1,6,1.2,4.97,0.158165664,0.413947014,0.343576021,6.871520425
10,125.74,0.1,7,1.4,4.97,0.158165664,0.448275938,0.372069029,7.441380577
10,125.74,0.1,8,1.6,4.97,0.158165664,0.480593995,0.398893016,7.977860323
10,125.74,0.1,9,1.8,4.97,0.158165664,0.511018974,0.424145748,8.48291497
10,125.74,0.1,10,2,4.97,0.158165664,0.539661764,0.447919265,8.958385291
10,125.74,0.1,11,2.2,4.97,0.158165664,0.566626761,0.470300212,9.406004231
10,125.74,0.1,12,2.4,4.97,0.158165664,0.592012243,0.491370161,9.827403226
10,125.74,0.1,13,2.6,4.97,0.158165664,0.615910732,0.511205907,10.22411815
10,125.74,0.1,14,2.8,4.97,0.158165664,0.638409332,0.529879745,10.5975949
10,125.74,0.1,15,3,4.97,0.158165664,0.659590042,0.547459735,10.94919471
10,125.74,0.1,16,3.2,4.97,0.158165664,0.679530062,0.564009951,11.28019902
10,125.74,0.1,17,3.4,4.97,0.158165664,0.698302065,0.579590714,11.59181427
10,125.74,0.1,18,3.6,4.97,0.158165664,0.71597447,0.59425881,11.8851762
10,125.74,0.1,19,3.8,4.97,0.158165664,0.732611687,0.6080677,12.16135401
10,125.74,0.1,20,4,4.97,0.158165664,0.748274355,0.621067715,12.4213543
10,125.74,0.1,21,4.2,4.97,0.158165664,0.763019559,0.633306234,12.66612468
10,125.74,0.1,22,4.4,4.97,0.158165664,0.776901041,0.644827864,12.89655727
10,125.74,0.1,23,4.6,4.97,0.158165664,0.789969394,0.655674597,13.11349194
10,125.74,0.1,24,4.8,4.97,0.158165664,0.802272249,0.665885966,13.31771933
10,125.74,0.1,25,5,4.97,0.158165664,0.813854446,0.67549919,13.5099838
10,125.74,0.1,26,5.2,4.97,0.158165664,0.824758198,0.684549304,13.69098609
10,125.74,0.1,27,5.4,4.97,0.158165664,0.835023247,0.693069295,13.8613859
10,125.74,0.1,28,5.6,4.97,0.158165664,0.844687006,0.701090215,14.02180429
10,125.74,0.1,29,5.8,4.97,0.158165664,0.853784695,0.708641297,14.17282594
10,125.74,0.1,30,6,4.97,0.158165664,0.862349474,0.715750063,14.31500127
10,125.74,0.1,31,6.2,4.97,0.158165664,0.870412558,0.722442423,14.44884846
10,125.74,0.1,32,6.4,4.97,0.158165664,0.878003335,0.728742768,14.57485536
10,125.74,0.1,33,6.6,4.97,0.158165664,0.885149471,0.734674061,14.69348122
10,125.74,0.1,34,6.8,4.97,0.158165664,0.891877012,0.74025792,14.80515839
10,125.74,0.1,35,7,4.97,0.158165664,0.898210476,0.745514695,14.91029391
10,125.74,0.1,36,7.2,4.97,0.158165664,0.904172949,0.750463548,15.00927095
10,125.74,0.1,37,7.4,4.97,0.158165664,0.909786161,0.755122514,15.10245027
10,125.74,0.1,38,7.6,4.97,0.158165664,0.915070571,0.759508574,15.19017147
10,125.74,0.1,39,7.8,4.97,0.158165664,0.920045438,0.763637714,15.27275427
10,125.74,0.1,40,8,4.97,0.158165664,0.924728896,0.767524983,15.35049967
10,125.74,0.1,41,8.2,4.97,0.158165664,0.929138012,0.77118455,15.423691
10,125.74,0.1,42,8.4,4.97,0.158165664,0.933288859,0.774629753,15.49259505
10,125.74,0.1,43,8.6,4.97,0.158165664,0.937196563,0.777873147,15.55746294
10,125.74,0.1,44,8.8,4.97,0.158165664,0.940875368,0.780926555,15.6185311
10,125.74,0.1,45,9,4.97,0.158165664,0.944338681,0.783801105,15.6760221
10,125.74,0.1,46,9.2,4.97,0.158165664,0.947599125,0.786507274,15.73014548
10,125.74,0.1,47,9.4,4.97,0.158165664,0.950668584,0.789054925,15.7810985
10,125.74,0.1,48,9.6,4.97,0.158165664,0.953558245,0.791453344,15.82906687
10,125.74,0.1,49,9.8,4.97,0.158165664,0.95627864,0.793711271,15.87422543
10,125.74,0.1,50,10,4.97,0.158165664,0.958839684,0.795836938,15.91673875
10,125.74,0.1,51,10.2,4.97,0.158165664,0.961250711,0.79783809,15.95676179
10,125.74,0.1,52,10.4,4.97,0.158165664,0.963520508,0.799722021,15.99444043
10,125.74,0.1,53,10.6,4.97,0.158165664,0.965657348,0.801495599,16.02991198
10,125.74,0.1,54,10.8,4.97,0.158165664,0.96766902,0.803165287,16.06330573
10,125.74,0.1,55,11,4.97,0.158165664,0.969562855,0.80473717,16.0947434
10,125.74,0.1,56,11.2,4.97,0.158165664,0.971345756,0.806216978,16.12433955
10,125.74,0.1,57,11.4,4.97,0.158165664,0.973024221,0.807610104,16.15220207
10,125.74,0.1,58,11.6,4.97,0.158165664,0.974604368,0.808921625,16.1784325
10,125.74,0.1,59,11.8,4.97,0.158165664,0.976091954,0.810156322,16.20312644
10,125.74,0.1,60,12,4.97,0.158165664,0.977492404,0.811318695,16.2263739
10,125.74,0.1,61,12.2,4.97,0.158165664,0.97881082,0.81241298,16.24825961
10,125.74,0.1,62,12.4,4.97,0.158165664,0.980052007,0.813443166,16.26886332
10,125.74,0.1,63,12.6,4.97,0.158165664,0.981220491,0.814413007,16.28826015
10,125.74,0.1,64,12.8,4.97,0.158165664,0.982320528,0.815326039,16.30652077
10,125.74,0.1,65,13,4.97,0.158165664,0.98335613,0.816185588,16.32371175
10,125.74,0.1,66,13.2,4.97,0.158165664,0.984331069,0.816994787,16.33989575
10,125.74,0.1,67,13.4,4.97,0.158165664,0.9852489,0.817756587,16.35513174
10,125.74,0.1,68,13.6,4.97,0.158165664,0.986112968,0.818473763,16.36947526
10,125.74,0.1,69,13.8,4.97,0.158165664,0.986926421,0.81914893,16.38297859
10,125.74,0.1,70,14,4.97,0.158165664,0.987692226,0.819784547,16.39569094
10,125.74,0.1,71,14.2,4.97,0.158165664,0.988413172,0.820382933,16.40765865
10,125.74,0.1,72,14.4,4.97,0.158165664,0.989091887,0.820946267,16.41892533
10,125.74,0.1,73,14.6,4.97,0.158165664,0.989730846,0.821476602,16.42953205
10,125.74,0.1,74,14.8,4.97,0.158165664,0.990332377,0.821975873,16.43951746
10,125.74,0.1,75,15,4.97,0.158165664,0.990898673,0.822445898,16.44891797
10,125.74,0.2,-12,-2.4,2.76,0.22033365,0.019988218,0.003797761,0.075955228
10,125.74,0.2,-11,-2.2,2.76,0.22033365,0.024413664,0.004638596,0.092771925
10,125.74,0.2,-10,-2,2.76,0.22033365,0.029818917,0.005665594,0.113311885
10,125.74,0.2,-9,-1.8,2.76,0.22033365,0.036420907,0.006919972,0.138399448
10,125.74,0.2,-8,-1.6,2.76,0.22033365,0.044484597,0.008452073,0.169041468
10,125.74,0.2,-7,-1.4,2.76,0.22033365,0.054333609,0.010323386,0.206467715
10,125.74,0.2,-6,-1.2,2.76,0.22033365,0.06636322,0.012609012,0.252180237
10,125.74,0.2,-5,-1,2.76,0.22033365,0.08105622,0.015400682,0.308013637
10,125.74,0.2,-4,-0.8,2.76,0.22033365,0.099002291,0.018810435,0.376208705
10,125.74,0.2,-3,-0.6,2.76,0.22033365,0.120921671,0.022975118,0.45950235
10,125.74,0.2,-2,-0.4,2.76,0.22033365,0.147694063,0.028061872,0.561237438
10,125.74,0.2,-1,-0.2,2.76,0.22033365,0.180393936,0.034274848,0.685496955
10,125.74,0.2,0,0,2.76,0.22033365,0.22033365,0.041863394,0.837267872
10,125.74,0.2,1,0.2,2.76,0.22033365,0.300636652,0.057120964,1.142419276
10,125.74,0.2,2,0.4,2.76,0.22033365,0.372668715,0.070807056,1.416141116
10,125.74,0.2,3,0.6,2.76,0.22033365,0.437281719,0.083083527,1.661670531
10,125.74,0.2,4,0.8,2.76,0.22033365,0.495239801,0.094095562,1.881911245
10,125.74,0.2,5,1,2.76,0.22033365,0.547228397,0.103973395,2.079467909
10,125.74,0.2,6,1.2,2.76,0.22033365,0.593862343,0.112833845,2.256676904
10,125.74,0.2,7,1.4,2.76,0.22033365,0.63569315,0.120781699,2.415633971
10,125.74,0.2,8,1.6,2.76,0.22033365,0.673215526,0.12791095,2.558218997
10,125.74,0.2,9,1.8,2.76,0.22033365,0.706873223,0.134305912,2.686118247
10,125.74,0.2,10,2,2.76,0.22033365,0.737064291,0.140042215,2.800844306
10,125.74,0.2,11,2.2,2.76,0.22033365,0.764145781,0.145187698,2.903753968
10,125.74,0.2,12,2.4,2.76,0.22033365,0.788437969,0.149803214,2.996064283
10,125.74,0.2,13,2.6,2.76,0.22033365,0.810228144,0.153943347,3.078866947
10,125.74,0.2,14,2.8,2.76,0.22033365,0.829774004,0.157657061,3.153141216
